"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"AD000671.2.4",2.65208715102623e-07,0.386479522774388,0.364,0.126,0.00889456988711177,"C27","AD000671.2"
"LDHB.23",2.67634562953589e-07,-0.817971348879388,0.909,0.893,0.00897592797233748,"C27","LDHB"
"NANS.2",2.73000619670781e-07,0.352606609461509,0.418,0.156,0.00915589478251865,"C27","NANS"
"CKAP2.3",2.75938840515606e-07,0.412304657580161,0.345,0.118,0.00925443683321239,"C27","CKAP2"
"DNPH1.8",2.90655749619786e-07,0.471619624909042,0.655,0.323,0.00974801253074839,"C27","DNPH1"
"TMEM140.4",3.0594703344943e-07,0.336100709056193,0.345,0.114,0.010260851607827,"C27","TMEM140"
"GPRIN3.10",3.16388075094073e-07,0.491744728062747,0.709,0.377,0.010611023262505,"C27","GPRIN3"
"ARPC3.19",3.29555324694672e-07,0.472245252518797,1,0.924,0.0110526264796099,"C27","ARPC3"
"ALDOA.11",3.42755837948728e-07,0.549305335564616,1,0.829,0.0114953452931244,"C27","ALDOA"
"RIPOR1.3",3.46109635520756e-07,0.298266186618718,0.182,0.042,0.0116078249560951,"C27","RIPOR1"
"DSE.3",3.49175019411323e-07,0.312540088451526,0.236,0.065,0.0117106318010169,"C27","DSE"
"AP2S1.10",3.51662893772021e-07,0.729082640091677,0.745,0.481,0.0117940701313261,"C27","AP2S1"
"ELL",3.52943202813794e-07,0.360037923626882,0.273,0.083,0.011837009135969,"C27","ELL"
"RPL36A.20",3.67743573359638e-07,-0.663238333968771,0.964,0.92,0.0123333839633356,"C27","RPL36A"
"PRRC2A.3",3.73120241072312e-07,0.39649355422517,0.491,0.197,0.0125137066450832,"C27","PRRC2A"
"GARS.6",3.85689295468259e-07,0.494094637947813,0.6,0.273,0.0129352475914145,"C27","GARS"
"SLC25A32.2",3.86433088510283e-07,0.304327625879422,0.364,0.126,0.0129601929224579,"C27","SLC25A32"
"NIPSNAP3A",3.95908295380735e-07,0.307909495027937,0.273,0.082,0.0132779724104791,"C27","NIPSNAP3A"
"BORCS8",4.35081400248509e-07,0.259343559327351,0.236,0.065,0.0145917600015345,"C27","BORCS8"
"MAF.10",4.40826045987033e-07,0.410427593180782,0.455,0.182,0.0147844239303131,"C27","MAF"
"NDUFB2.9",4.43032248970112e-07,0.523438620245878,0.964,0.722,0.0148584155659596,"C27","NDUFB2"
"CCDC32.1",4.54469471521143e-07,0.302537586162914,0.455,0.173,0.0152419971358761,"C27","CCDC32"
"KDELR2.10",4.54658985518827e-07,0.517586523569969,0.709,0.361,0.0152483530563304,"C27","KDELR2"
"RAB5C.7",4.57681448907692e-07,0.53860331395964,0.855,0.511,0.0153497204334662,"C27","RAB5C"
"CDC73.2",4.64109256486431e-07,0.422880124976234,0.527,0.229,0.0155652962440419,"C27","CDC73"
"PRDX1.14",4.6776772469162e-07,0.706543365919596,0.873,0.595,0.0156879939507075,"C27","PRDX1"
"PTMA.8",4.86313646486512e-07,0.336306825420311,1,0.991,0.0163099870758647,"C27","PTMA"
"PYCARD.17",5.0143776122659e-07,0.527679907879583,0.745,0.432,0.0168172196360174,"C27","PYCARD"
"UBE2L6.17",5.14640636035711e-07,0.52366904201573,0.873,0.544,0.0172600176513657,"C27","UBE2L6"
"TOMM7.14",5.34672641457031e-07,-0.57446874637341,0.945,0.939,0.0179318510491859,"C27","TOMM7"
"PTPRE.13",5.48078574188118e-07,0.819557140631135,0.418,0.173,0.0183814592211211,"C27","PTPRE"
"JPT1.15",5.57600503235582e-07,0.583613476144549,0.927,0.551,0.0187008056775149,"C27","JPT1"
"VDAC1.14",5.82336661720505e-07,0.644172312544442,0.836,0.478,0.0195304069607823,"C27","VDAC1"
"SKIL.7",6.14107912387039e-07,0.257095776223301,0.364,0.124,0.0205959511656365,"C27","SKIL"
"MCOLN1.3",6.21485526668327e-07,0.291192386692503,0.2,0.051,0.0208433815934024,"C27","MCOLN1"
"SDE2",6.22185312199159e-07,0.25437999350455,0.218,0.058,0.0208668510005354,"C27","SDE2"
"FAM96A.8",6.49231623861257e-07,0.451790150689275,0.673,0.327,0.0217739302010588,"C27","FAM96A"
"IFIT2.1",6.55876681311753e-07,0.25640709395448,0.182,0.043,0.0219967921378336,"C27","IFIT2"
"APOL6.12",6.63119491959605e-07,0.460356983704209,0.564,0.252,0.0222397015213412,"C27","APOL6"
"TIMM8B.6",7.44311824022207e-07,0.437355105226461,0.564,0.259,0.0249627299540568,"C27","TIMM8B"
"STYX.2",7.64072783797885e-07,0.372953339292579,0.4,0.151,0.0256254730230135,"C27","STYX"
"RPL17.17",7.81543680461115e-07,-0.486517207285369,1,0.977,0.0262114119553049,"C27","RPL17"
"SLC5A3.4",7.83261545515915e-07,0.261765049918853,0.309,0.1,0.0262690257135127,"C27","SLC5A3"
"SEL1L3.1",8.03014629208578e-07,0.312443311407455,0.255,0.076,0.0269315046343973,"C27","SEL1L3"
"DNAJA1.7",8.16803876256736e-07,0.449553371836678,0.745,0.397,0.0273939684018984,"C27","DNAJA1"
"CASP1.11",8.27373380333996e-07,0.421661464146011,0.709,0.356,0.0277484484296416,"C27","CASP1"
"ADPRHL2",8.85474277796173e-07,0.320435962459031,0.291,0.094,0.029697036328728,"C27","ADPRHL2"
"USF2.3",9.03842269048202e-07,0.33232556420832,0.345,0.122,0.0303130620193386,"C27","USF2"
"CLTA.10",9.95651376374083e-07,0.475143383218491,0.764,0.424,0.033392155860834,"C27","CLTA"
"CREB3L2",1.01428869415886e-06,0.314139564929462,0.236,0.069,0.0340172142246998,"C27","CREB3L2"
"DCUN1D5.3",1.01611632481759e-06,0.358333085626763,0.418,0.164,0.0340785093017322,"C27","DCUN1D5"
"MEF2A.3",1.02367442374906e-06,0.316992061484523,0.364,0.133,0.0343319928236959,"C27","MEF2A"
"LPIN2.13",1.03746320560725e-06,0.468542482968463,0.673,0.353,0.0347944409896561,"C27","LPIN2"
"FAM129A.14",1.04448230807275e-06,0.396809126039956,0.564,0.258,0.0350298476481438,"C27","FAM129A"
"TSC22D3.19",1.08161008934506e-06,0.439604987611552,0.927,0.76,0.0362750391764547,"C27","TSC22D3"
"PPP1R16B.10",1.09286462527902e-06,0.413497616700166,0.364,0.133,0.0366524938026077,"C27","PPP1R16B"
"ZEB2.16",1.09574058730583e-06,0.368942957940671,0.4,0.145,0.0367489478170631,"C27","ZEB2"
"NOSIP.22",1.1247985809352e-06,-1.24945387418037,0.564,0.683,0.0377234948074049,"C27","NOSIP"
"PDE7A",1.14478991138281e-06,0.369705384135624,0.309,0.105,0.0383939640479566,"C27","PDE7A"
"NFE2L1.1",1.18283043225369e-06,0.284895149046097,0.255,0.077,0.0396697670369243,"C27","NFE2L1"
"PTGER4.8",1.19111309761457e-06,0.48113917614762,0.509,0.23,0.0399475510677975,"C27","PTGER4"
"LAPTM5.13",1.20850303960179e-06,0.394512456219417,0.982,0.915,0.0405307749421649,"C27","LAPTM5"
"MR1",1.22511451134012e-06,0.253873056034671,0.255,0.076,0.041087890481325,"C27","MR1"
"SEC16A",1.23488655003516e-06,0.280005489429823,0.255,0.077,0.0414156251150791,"C27","SEC16A"
"SEM1.12",1.23730564182671e-06,0.56301984910748,0.818,0.602,0.0414967566155842,"C27","SEM1"
"ERCC1.1",1.26459702222383e-06,0.379957303204239,0.4,0.156,0.0424120549313429,"C27","ERCC1"
"GLIPR1.14",1.31256149227725e-06,0.452244501406651,0.727,0.393,0.0440206873279945,"C27","GLIPR1"
"TIGAR",1.39013781217398e-06,0.266026426915631,0.291,0.094,0.0466224419446909,"C27","TIGAR"
"BROX.1",1.39238089753933e-06,0.361975365679215,0.364,0.135,0.0466976705416741,"C27","BROX"
"CKAP5.2",1.44172024612059e-06,0.34849470945606,0.345,0.125,0.0483524136143925,"C27","CKAP5"
"CHD8.2",1.46467969823792e-06,0.37960255987347,0.436,0.178,0.0491224277195033,"C27","CHD8"
"CHCHD5.4",1.49370359163406e-06,0.335404051856436,0.655,0.299,0.0500958310562231,"C27","CHCHD5"
"EIF4G1.3",1.50143835265779e-06,0.331388335127319,0.564,0.245,0.050355239471437,"C27","EIF4G1"
"RAB11FIP1.13",1.55695654209042e-06,0.321857200864372,0.455,0.185,0.0522172085086285,"C27","RAB11FIP1"
"PSMB9.20",1.57078911552929e-06,0.48328166366785,0.945,0.808,0.0526811253566214,"C27","PSMB9"
"DRG2.2",1.58085018836683e-06,0.300757549093772,0.455,0.182,0.0530185536174468,"C27","DRG2"
"GDI2.5",1.61122563669481e-06,0.631908090093297,0.8,0.525,0.0540372854034704,"C27","GDI2"
"CD2AP.1",1.66236990683016e-06,0.308340516647073,0.364,0.134,0.0557525619352698,"C27","CD2AP"
"ANKRD28.6",1.67085495906804e-06,0.286730255317457,0.291,0.094,0.0560371336172239,"C27","ANKRD28"
"CEBPB.7",1.68556529732945e-06,0.634806432307809,0.436,0.187,0.0565304889418351,"C27","CEBPB"
"WBP4",1.70010817437284e-06,0.275439077217309,0.291,0.095,0.0570182279521163,"C27","WBP4"
"MT2A.18",1.70731855119478e-06,0.35253833429083,0.909,0.552,0.0572600495699707,"C27","MT2A"
"PELI1.9",1.77120764068367e-06,0.384534881980906,0.418,0.172,0.0594027618532488,"C27","PELI1"
"ATP6V0D1.11",1.77983915694496e-06,0.549741377046074,0.6,0.316,0.0596922456456199,"C27","ATP6V0D1"
"OS9.9",1.84641367978952e-06,0.425637337954241,0.691,0.35,0.0619250219927809,"C27","OS9"
"PPP4R2.2",1.87525240307784e-06,0.492050204703668,0.655,0.329,0.0628922150944245,"C27","PPP4R2"
"SDF2L1.13",1.87974716690038e-06,0.499748216060725,0.6,0.287,0.0630429604835049,"C27","SDF2L1"
"SARAF.18",1.89976987047771e-06,-0.587353279416366,0.945,0.959,0.0637144819160813,"C27","SARAF"
"S100PBP.2",1.90657642275935e-06,0.336657451712417,0.309,0.107,0.0639427600665032,"C27","S100PBP"
"RPLP1.16",1.90714329179103e-06,-0.353480388779902,1,0.992,0.0639617717200877,"C27","RPLP1"
"GNPDA1.8",1.9239587381141e-06,0.396283765929661,0.473,0.203,0.0645257281588708,"C27","GNPDA1"
"SND1.3",1.98335339558865e-06,0.355023408479845,0.564,0.251,0.0665177061812521,"C27","SND1"
"MPST.11",1.99296714967312e-06,0.37651147041847,0.4,0.159,0.0668401322657372,"C27","MPST"
"CD2.21",1.99544674527247e-06,0.428915116893466,0.873,0.746,0.0669232929429482,"C27","CD2"
"FKBP2.10",2.02408677504517e-06,0.494878928765288,0.727,0.377,0.0678838222614649,"C27","FKBP2"
"AC007388.1.2",2.07712104968921e-06,0.261857651711521,0.2,0.053,0.0696624857644768,"C27","AC007388.1"
"RNF181.10",2.13343912231924e-06,0.665477981075801,0.691,0.41,0.0715512812843425,"C27","RNF181"
"RPL7.21",2.23548934558794e-06,-0.504479160162834,0.964,0.968,0.0749738416723285,"C27","RPL7"
"GNS.3",2.41824968607429e-06,0.336933944054324,0.236,0.07,0.0811032579715595,"C27","GNS"
"DOK1",2.4478790919394e-06,0.256515691788872,0.273,0.088,0.0820969689854636,"C27","DOK1"
"TGOLN2.4",2.59162534350085e-06,0.465750530259735,0.691,0.385,0.0869179307703315,"C27","TGOLN2"
"SH2D1A.13",2.61210470833891e-06,0.369612277663604,0.491,0.213,0.0876047677082704,"C27","SH2D1A"
"EIF3E.15",2.61697921179256e-06,-0.778896122398076,0.509,0.719,0.0877682488050988,"C27","EIF3E"
"H3F3A.18",2.74710860906217e-06,0.345121833338294,1,0.963,0.092132528530727,"C27","H3F3A"
"BTBD10",2.87502086814264e-06,0.284579884451978,0.236,0.071,0.096422449875768,"C27","BTBD10"
"TDG.4",2.90589647520405e-06,0.423796635383464,0.509,0.232,0.0974579559853934,"C27","TDG"
"DEF8.2",2.9551503014791e-06,0.350910172491147,0.309,0.109,0.099109830811006,"C27","DEF8"
"MYADM.9",2.96642440979412e-06,0.361437633557333,0.618,0.286,0.0994879418556753,"C27","MYADM"
"RPL18.22",3.02536271635026e-06,-0.426788761234002,1,0.99,0.101464614780955,"C27","RPL18"
"C12orf57.20",3.06123155984854e-06,-0.853142349871866,0.764,0.809,0.1026675840542,"C27","C12orf57"
"SNX10.9",3.08069940727442e-06,0.555146534320268,0.345,0.135,0.10332049672117,"C27","SNX10"
"NKIRAS2",3.25237355847571e-06,0.273680436730736,0.291,0.098,0.109078104404158,"C27","NKIRAS2"
"KIAA0319L.3",3.25384936259694e-06,0.317081777076636,0.327,0.118,0.109127599922776,"C27","KIAA0319L"
"BACH1.6",3.31813180635884e-06,0.25681909310225,0.309,0.106,0.111283504521663,"C27","BACH1"
"TNFAIP8L2",3.77490507111374e-06,0.320907194901648,0.273,0.091,0.126602766275013,"C27","TNFAIP8L2"
"RENBP.3",3.82250047038055e-06,0.281243359138887,0.218,0.065,0.128199020775623,"C27","RENBP"
"RNF149.12",3.89634042010621e-06,0.451883639467157,0.764,0.45,0.130675465009522,"C27","RNF149"
"IKBIP.1",3.90546911101949e-06,0.374664680474813,0.327,0.122,0.130981623045372,"C27","IKBIP"
"BRD4.4",3.96860870849243e-06,0.361635558618378,0.491,0.221,0.133099198865419,"C27","BRD4"
"STMN1.15",3.99131988579084e-06,0.574329621385576,0.527,0.247,0.133860886329653,"C27","STMN1"
"TMED3.3",4.02936122037268e-06,0.383759341560364,0.527,0.24,0.135136716608859,"C27","TMED3"
"DPH3.3",4.03548760190336e-06,0.435340199472501,0.4,0.168,0.135342183192635,"C27","DPH3"
"FAM118A.7",4.09386309548036e-06,0.441951688246265,0.4,0.171,0.13729998049622,"C27","FAM118A"
"F5",4.11533844322905e-06,0.261450715345181,0.182,0.048,0.138020220709016,"C27","F5"
"SEC61B.14",4.14656716818803e-06,0.567104677089322,0.964,0.728,0.13906756968669,"C27","SEC61B"
"HVCN1.3",4.16151541010515e-06,0.265317919113151,0.2,0.056,0.139568903824107,"C27","HVCN1"
"RRBP1.7",4.26450226892844e-06,0.464404852414759,0.382,0.16,0.143022877095322,"C27","RRBP1"
"PTTG1IP.3",4.46070623973268e-06,0.378890599948427,0.436,0.19,0.149603165868155,"C27","PTTG1IP"
"PDIA4.2",4.46674769904474e-06,0.517136310710606,0.527,0.256,0.149805784330563,"C27","PDIA4"
"MGAT1.9",4.48233457447455e-06,0.689300269212835,0.509,0.256,0.150328536958727,"C27","MGAT1"
"FAM177A1.7",4.59685224729014e-06,0.615639792685063,0.655,0.378,0.154169230669617,"C27","FAM177A1"
"CD99.20",4.81444220151012e-06,0.469548728125851,0.982,0.862,0.161466762554246,"C27","CD99"
"PYHIN1.16",4.91263885260616e-06,0.281323856610303,0.509,0.219,0.164760081838705,"C27","PYHIN1"
"TMEM251.2",4.96609855381669e-06,0.305657948437412,0.2,0.057,0.166553013297904,"C27","TMEM251"
"MFSD12.1",4.9942493878815e-06,0.269852455328648,0.127,0.027,0.16749713597077,"C27","MFSD12"
"KDM2A.2",5.02900507181123e-06,0.267347262956718,0.418,0.166,0.168662772098405,"C27","KDM2A"
"DDX3X.3",5.03898196306588e-06,0.411632514421002,0.655,0.35,0.168997377077303,"C27","DDX3X"
"RPS11.18",5.07431215386515e-06,-0.480813050628621,0.982,0.945,0.170182281016329,"C27","RPS11"
"ATP2A2.1",5.0948103286683e-06,0.31345190384148,0.2,0.057,0.170869748802877,"C27","ATP2A2"
"GLIPR2.18",5.29764106991094e-06,0.427558928803707,0.636,0.322,0.177672286202673,"C27","GLIPR2"
"TAB2.7",5.48299019647347e-06,0.321618819760347,0.473,0.205,0.183888525209327,"C27","TAB2"
"MPV17.1",5.58912818736592e-06,0.417979308716865,0.418,0.182,0.187448181147878,"C27","MPV17"
"SCYL2",5.85052636258721e-06,0.27920121812353,0.273,0.091,0.19621495314845,"C27","SCYL2"
"ASAH1.8",5.90922234535761e-06,0.689015765784956,0.491,0.234,0.198183499018603,"C27","ASAH1"
"TMOD3.6",5.94353764972276e-06,0.463026984119045,0.745,0.446,0.199334365696402,"C27","TMOD3"
"YBX3.6",6.00855038244475e-06,0.260873429933604,0.182,0.049,0.201514762726432,"C27","YBX3"
"UQCR11.7",6.08481051605595e-06,0.442461860044173,1,0.872,0.204072375087485,"C27","UQCR11"
"CD58.18",6.12183894392728e-06,0.402503213475155,0.545,0.25,0.205314234501433,"C27","CD58"
"ATXN2L.2",6.35945407726022e-06,0.284699106561007,0.364,0.139,0.213283370843153,"C27","ATXN2L"
"HM13.10",6.49001888987459e-06,0.434403082083392,0.764,0.429,0.217662253528614,"C27","HM13"
"PRELID1.13",6.54592991177247e-06,0.532948163090725,0.909,0.639,0.219537397381025,"C27","PRELID1"
"CD2BP2.5",6.71198088281241e-06,0.390583674429246,0.509,0.228,0.225106414847763,"C27","CD2BP2"
"IL2RA.17",6.78100706158625e-06,0.286376623029899,0.345,0.131,0.22742141483148,"C27","IL2RA"
"POLR2G.10",7.0683947791851e-06,0.469626103027045,0.655,0.342,0.23705982410431,"C27","POLR2G"
"SLC25A1.2",7.18010137429578e-06,0.323179069412502,0.436,0.183,0.240806239891132,"C27","SLC25A1"
"ANTXR2.4",7.35448803146523e-06,0.255086210570386,0.309,0.109,0.246654819599281,"C27","ANTXR2"
"SAFB.4",7.46480868793808e-06,0.343353648751043,0.582,0.279,0.250354753776067,"C27","SAFB"
"BID.5",7.69318398730421e-06,0.41203727480029,0.455,0.208,0.258014004566209,"C27","BID"
"GADD45B.8",7.70750516405118e-06,1.01160054532636,0.582,0.325,0.258494308191948,"C27","GADD45B"
"LMNB1.4",7.74769017270849e-06,0.414557142975168,0.345,0.138,0.259842033012297,"C27","LMNB1"
"ATP6V1E1.3",7.87199464866327e-06,0.406053073637731,0.527,0.254,0.264010956526869,"C27","ATP6V1E1"
"TMEM123.20",7.87606954850635e-06,-0.84148449619794,0.509,0.67,0.264147620517806,"C27","TMEM123"
"CALR.18",8.30480025183623e-06,0.385956171924549,0.927,0.646,0.278526390846084,"C27","CALR"
"CREG1.6",8.34222611492352e-06,0.363543375598504,0.236,0.077,0.279781579442305,"C27","CREG1"
"HEXB.3",8.56000132754601e-06,0.386080737218654,0.4,0.169,0.287085324523238,"C27","HEXB"
"PRKAR2A.3",8.57436359160281e-06,0.3037067774134,0.473,0.206,0.287567006135175,"C27","PRKAR2A"
"CDC42EP3.16",9.13264288639919e-06,0.3863521480228,0.582,0.288,0.306290577124056,"C27","CDC42EP3"
"CITED2.6",9.30002727448098e-06,0.382895495771928,0.436,0.193,0.311904314731543,"C27","CITED2"
"VAMP8.10",9.44718719393465e-06,0.537472948535238,0.909,0.649,0.31683976411018,"C27","VAMP8"
"RPS8.22",9.76660152342847e-06,-0.559246173283771,1,0.991,0.327552281892744,"C27","RPS8"
"NDUFS5.10",1.00601609108441e-05,0.388646651058864,0.945,0.744,0.337397676627891,"C27","NDUFS5"
"RPL24.16",1.01963143202422e-05,-0.369739011761582,1,0.984,0.341963989672282,"C27","RPL24"
"NOP53.17",1.02593027947746e-05,-0.77912505628327,0.564,0.701,0.34407649713115,"C27","NOP53"
"RIF1.2",1.03527160675081e-05,0.276717217896074,0.4,0.163,0.347209391472088,"C27","RIF1"
"IRF1.16",1.04330908819634e-05,0.411495524155716,0.873,0.652,0.349905001999287,"C27","IRF1"
"PDIA3.18",1.04786388494087e-05,0.56089669181438,0.964,0.745,0.35143258973147,"C27","PDIA3"
"HERC1.1",1.06632334524707e-05,0.284212987814932,0.382,0.155,0.357623523528963,"C27","HERC1"
"GET4.1",1.06941062586585e-05,0.426287631064991,0.327,0.131,0.358658935702888,"C27","GET4"
"GSTM4",1.07175202977788e-05,0.314937856291999,0.218,0.069,0.359444195746904,"C27","GSTM4"
"SLAMF7.7",1.07360447450748e-05,0.434988506439938,0.255,0.085,0.360065468660319,"C27","SLAMF7"
"STX11.5",1.0875176391591e-05,0.297015575829607,0.291,0.104,0.364731665821178,"C27","STX11"
"KANSL3",1.08995983301377e-05,0.279327655232866,0.2,0.06,0.365550728796158,"C27","KANSL3"
"ANO6.2",1.09055207424175e-05,0.269457116004345,0.327,0.123,0.365749354659198,"C27","ANO6"
"CSRNP1.6",1.13470976915747e-05,0.290645874583994,0.345,0.134,0.380558962380031,"C27","CSRNP1"
"CAPRIN1.4",1.15085426432898e-05,0.423892695359045,0.509,0.251,0.385973503170653,"C27","CAPRIN1"
"RASAL3.13",1.18406749935997e-05,0.259058787695768,0.491,0.214,0.397112557935348,"C27","RASAL3"
"HMGB1.17",1.20412376454055e-05,0.342938990170872,0.982,0.93,0.40383902815161,"C27","HMGB1"
"SEC13.4",1.2238535504143e-05,0.434401718519308,0.691,0.364,0.410456003737947,"C27","SEC13"
"YBX1.6",1.31480811172721e-05,0.482540679661358,0.982,0.893,0.440960344511073,"C27","YBX1"
"AZI2",1.32610281268541e-05,0.305428626893879,0.345,0.137,0.444748361318434,"C27","AZI2"
"ARHGAP10.1",1.35424480882305e-05,0.256422263123999,0.236,0.076,0.454186623983075,"C27","ARHGAP10"
"SMIM4.4",1.36451052776189e-05,0.31267200859835,0.364,0.146,0.457629540800784,"C27","SMIM4"
"METTL14",1.36634354166831e-05,0.265616623355694,0.236,0.077,0.458244297004717,"C27","METTL14"
"SLC3A2.12",1.36702797228692e-05,0.455054275175024,0.782,0.519,0.458473841345589,"C27","SLC3A2"
"MOB1A.8",1.39127096781196e-05,0.509894991817264,0.673,0.394,0.466604457184774,"C27","MOB1A"
"DNAJC15.9",1.40009772945242e-05,0.548897755328994,0.673,0.4,0.469564776503751,"C27","DNAJC15"
"PSMB2.10",1.43391598309636e-05,0.529637599597339,0.709,0.44,0.480906742410858,"C27","PSMB2"
"UPP1.10",1.47425209413405e-05,0.464164257062196,0.764,0.451,0.494434667330677,"C27","UPP1"
"OSBPL3",1.47500604477657e-05,0.305867299327271,0.236,0.078,0.494687527297167,"C27","OSBPL3"
"H2AFZ.8",1.47614059469664e-05,0.441669241550066,0.891,0.648,0.495068032649358,"C27","H2AFZ"
"DCAF13.1",1.48225373123732e-05,0.294941586591766,0.345,0.136,0.497118256382374,"C27","DCAF13"
"CNDP2.4",1.52688770262159e-05,0.369383777334518,0.455,0.207,0.512087597705228,"C27","CNDP2"
"PPP1R15B.1",1.53013038225171e-05,0.262132599030321,0.273,0.096,0.513175127599577,"C27","PPP1R15B"
"SYNGR2.8",1.5529286455799e-05,0.731682530951875,0.764,0.58,0.520821209154587,"C27","SYNGR2"
"SNRNP25.2",1.64496555779736e-05,0.332530873180789,0.273,0.099,0.551688548774078,"C27","SNRNP25"
"MAL.24",1.67114240752768e-05,-1.06653825190463,0.164,0.422,0.560467740636635,"C27","MAL"
"EEF1D.14",1.69058005176615e-05,-0.405445490206802,1,0.982,0.566986737761331,"C27","EEF1D"
"MYDGF.10",1.71961618972814e-05,0.562206574860436,0.673,0.423,0.576724877711023,"C27","MYDGF"
"NFKB2.4",1.72141064931223e-05,0.273102135267433,0.309,0.117,0.577326703566334,"C27","NFKB2"
"PSMD12.2",1.72721170860481e-05,0.331672890818039,0.418,0.182,0.57927226283188,"C27","PSMD12"
"GSTP1.20",1.73989057689918e-05,0.459839665124602,0.818,0.564,0.583524501680448,"C27","GSTP1"
"CD59.6",1.75799272964784e-05,0.286833903692194,0.527,0.247,0.589595601669291,"C27","CD59"
"UQCR10.9",1.78858318064102e-05,0.494950820488364,0.964,0.768,0.599855027123384,"C27","UQCR10"
"TMED10.11",1.80298886330048e-05,0.460009291328027,0.782,0.49,0.604686404973716,"C27","TMED10"
"SLC25A37.4",1.86968838965783e-05,0.327286942520206,0.255,0.092,0.627056092123444,"C27","SLC25A37"
"YWHAE.8",1.90181879717729e-05,0.377368725389216,0.618,0.325,0.637831988197321,"C27","YWHAE"
"MSH6.1",1.90699658927946e-05,0.256876606525445,0.255,0.088,0.639568516112546,"C27","MSH6"
"CENPW.2",1.914586564897e-05,0.272333293554907,0.127,0.03,0.642114042135157,"C27","CENPW"
"ROMO1.8",1.93004980201912e-05,0.517201481150672,0.782,0.565,0.647300102601172,"C27","ROMO1"
"FAM13B.2",1.97016819121639e-05,0.349847882923749,0.418,0.182,0.660755007970152,"C27","FAM13B"
"DDIT3.7",2.01077649860044e-05,0.367241176919865,0.327,0.13,0.674374222100615,"C27","DDIT3"
"DNAJC2.3",2.01873500088338e-05,0.287973891142683,0.436,0.19,0.677043344596267,"C27","DNAJC2"
"MRPL41.9",2.02340053279967e-05,0.48117859770551,0.818,0.516,0.678608070690352,"C27","MRPL41"
"ZFYVE16.3",2.07582190139487e-05,0.318502784684714,0.182,0.053,0.696189149289811,"C27","ZFYVE16"
"TXNDC17.11",2.09357048121193e-05,0.420965097643245,0.564,0.296,0.702141667988856,"C27","TXNDC17"
"NRBF2.3",2.12124258070735e-05,0.368335502080996,0.382,0.165,0.71142233671763,"C27","NRBF2"
"EPSTI1.13",2.12879760130805e-05,0.352135783234319,0.545,0.263,0.713956139526693,"C27","EPSTI1"
"RARA",2.21163161668926e-05,0.257402255560612,0.255,0.089,0.741737011605243,"C27","RARA"
"MYC.20",2.25635457155915e-05,-1.02375959053752,0.127,0.386,0.756736196209508,"C27","MYC"
"TMEM167A.7",2.27707345254203e-05,0.354267205391081,0.509,0.24,0.763684894513547,"C27","TMEM167A"
"PMAIP1.11",2.2889324574357e-05,0.327790499004521,0.345,0.141,0.767662167574785,"C27","PMAIP1"
"BCL3.1",2.30464694836907e-05,0.273751754762036,0.309,0.118,0.77293249354402,"C27","BCL3"
"ANXA2.14",2.32737088243547e-05,0.693458302909331,0.709,0.435,0.780553646551208,"C27","ANXA2"
"ZNF791.1",2.39107224146237e-05,0.256994637047869,0.273,0.098,0.801917808341651,"C27","ZNF791"
"TNFRSF1A.9",2.42302085063965e-05,0.305999332577613,0.382,0.16,0.812632732887527,"C27","TNFRSF1A"
"DEK.8",2.46440479157587e-05,0.441833983454893,0.873,0.628,0.826512078998714,"C27","DEK"
"RPS10.23",2.47171003799032e-05,-0.76865508506868,1,0.953,0.828962112541193,"C27","RPS10"
"TMEM33.3",2.49251714911149e-05,0.302466310896765,0.291,0.11,0.83594040146901,"C27","TMEM33"
"RIPOR2.16",2.52779859004087e-05,-0.864562336509014,0.364,0.566,0.847773091127906,"C27","RIPOR2"
"SH2D2A.23",2.63093258999085e-05,0.374007228737972,0.709,0.392,0.882362172031131,"C27","SH2D2A"
"IDH2.17",2.68162602806478e-05,0.440181029706817,0.691,0.383,0.899363737292366,"C27","IDH2"
"ETF1.3",2.68476527434098e-05,0.417155664665879,0.418,0.196,0.900416577708477,"C27","ETF1"
"TALDO1.10",2.70047221234015e-05,0.428465243966843,0.818,0.558,0.905684370574639,"C27","TALDO1"
"G3BP2.9",2.71808608933701e-05,0.490888490084281,0.782,0.499,0.911591712641845,"C27","G3BP2"
"PLAC8.20",2.77830021152927e-05,-0.924171302524089,0.109,0.374,0.931786324942688,"C27","PLAC8"
"AMDHD2.3",2.79169704541069e-05,0.251560797168387,0.2,0.063,0.936279355089837,"C27","AMDHD2"
"MANF.10",2.92533472751867e-05,0.317048391185141,0.527,0.253,0.981098760915211,"C27","MANF"
"LAIR1.6",3.02814850129559e-05,0.287708444097097,0.327,0.129,1,"C27","LAIR1"
"SYAP1.7",3.0681322511614e-05,0.294750085184921,0.491,0.229,1,"C27","SYAP1"
"PFDN5.11",3.12431794038188e-05,-0.437016893782892,1,0.954,1,"C27","PFDN5"
"SLC38A2.5",3.21150662721788e-05,0.376157611268117,0.455,0.223,1,"C27","SLC38A2"
"MSN.16",3.26933793223204e-05,0.407512439834759,0.855,0.628,1,"C27","MSN"
"NFX1.2",3.36420928107294e-05,0.325266809956028,0.291,0.111,1,"C27","NFX1"
"UBE2A.11",3.36876822993526e-05,0.351401026941322,0.6,0.309,1,"C27","UBE2A"
